rank,uid,username,type
1,5729200,畏光゛,提督
2,3493294526958393,萝宝宝の月月,提督
3,11965818,爱吃面包的小小火柴柴,舰长
4,249594967,鬼混少女小福狸,舰长
5,34157994,爱学习的萌新白面包,舰长
6,367346953,洛天启I黑星,舰长
7,36132907,猫鳄霸,舰长
8,519274401,爱吃面包的幸运鹅,舰长
9,677668473,萝哥の现亦,舰长
10,11933095,靑鋆子,舰长
11,35505931,无是吾,舰长
12,424384495,傲罗の假期,舰长
13,509846987,枫浅沐熙,舰长
14,2291936,猫耳克拉里昂,舰长
15,452182553,一条咸化鲨鱼,舰长
16,60461156,-我-永远喜欢爱莉西雅-,舰长
17,16174561,凯哥的小菊,舰长
18,152425867,戳戳是坏蛋,舰长
19,437490940,养马糕手-,舰长
20,484156,欧卡尼亚,舰长
21,164870864,萝宝の橙子,舰长
22,1942864208,卡萝尔Akuma,舰长
23,384250971,萝宝的骑士长狗狗,舰长
24,363857729,玉咩咩碳,舰长
25,264489711,北极星夜,舰长
26,1121669110,微の影,舰长
27,123729248,天麟夜宇,舰长
28,1535661,SM丶MM,舰长
29,189598054,i珂i,舰长
30,249454154,白羽落鹰,舰长
31,3546383783037041,浮华于世的冒险人,舰长
32,573508245,鸢华ankou,舰长
33,3546393505433751,爱情是糖捏,舰长
34,1810730016,萝宝の凳子,舰长
35,1695619600,阳气四射,舰长
36,591355861,小小空洞骑士,舰长
37,383036333,潇潇无雨声,舰长
38,381664267,洛丽玛丝_,舰长
39,4738109,绯樱_-,舰长
40,404566288,幻夕hxi,舰长
41,196249203,儒雅的会心一笑,舰长
42,667808281,萝宝的杨逸,舰长
43,277780459,星兰影,舰长
44,392082420,V圈守墓人-逆风21314号,舰长
45,501516075,花語傾城,舰长
46,176575959,从不dd小火柴,舰长
47,284142814,e芙芙e,舰长
48,547170297,指尖流沙秋风,舰长
49,2105847908,韩沐蛛蛛,舰长
50,30412734,哈嘻嘻系,舰长
51,3546669796821037,不是内个秋,舰长
52,141675125,卧继而榜影,舰长
53,18664062,不安分的跳蚤,舰长
54,143318656,拉伯です,舰长
55,3546779247183940,设计喵CatDesign,舰长
56,693501095,_苹果好好吃,舰长
57,30683849,风凌碧落,舰长
58,92907846,想咬咩栗的小呆毛,舰长
59,686216722,喜欢我的combo吗,舰长
60,416014101,肥灵魅Official,舰长
61,1733008965,篮球轻跌,舰长
62,4595288,月光光Hikari,舰长
63,510731579,莫宇没在摸鱼,舰长
64,445553076,传说中的梓木,舰长
