rank,uid,username,type
1,5729200,畏光゛,提督
2,3493294526958393,萝宝宝の月月,提督
3,11965818,面包的泡泡洗澡水,舰长
4,249594967,鬼混少女小福狸,舰长
5,34157994,爱学习的萌新白面包,舰长
6,367346953,洛天启I黑星,舰长
7,65141013,落鹿星,舰长
8,36132907,猫鳄霸,舰长
9,519274401,爱吃面包的幸运鹅,舰长
10,11933095,靑鋆子,舰长
11,424384495,傲罗の假期,舰长
12,35505931,无是吾,舰长
13,452182553,一条咸化鲨鱼,舰长
14,16174561,凯哥的小菊,舰长
15,509846987,枫浅沐熙,舰长
16,60461156,-我-永远喜欢爱莉希雅,舰长
17,437490940,养马糕手-,舰长
18,484156,欧卡尼亚,舰长
19,164870864,萝宝の橙子,舰长
20,456839656,凌冬寒九,舰长
21,1942864208,卡萝尔Akuma,舰长
22,363857729,玉咩咩碳,舰长
23,264489711,北极星夜,舰长
24,1121669110,微の影,舰长
25,189598054,i珂i,舰长
26,123729248,天麟夜宇,舰长
27,573508245,鸢华ankou,舰长
28,3546383783037041,浮华于世的冒险人,舰长
29,19006229,鄙人姓馋名猫,舰长
30,1695619600,阳气四射,舰长
31,3546393505433751,爱情是糖捏,舰长
32,591355861,小小空洞骑士,舰长
33,383036333,潇潇无雨声,舰长
34,404566288,幻夕hxi,舰长
35,4738109,绯樱_-,舰长
36,667808281,萝宝的杨逸,舰长
37,392803366,星月华影,舰长
38,392082420,V圈守墓人-逆风21314号,舰长
39,501516075,花語傾城,舰长
40,284142814,e芙芙e,舰长
41,176575959,账号以主削,舰长
42,3546669796821037,不是内个秋,舰长
43,507853569,夜浩ya,舰长
44,141675125,卧继而榜影,舰长
45,3546596253895217,藍祤子,舰长
46,30683849,风凌碧落,舰长
47,1356196765,徐泽魈杨,舰长
48,12636873,jjacky546,舰长
49,3546715697187565,龙之梦迷,舰长
50,445553076,传说中的梓木,舰长
51,389008560,不敢玩re的小鬼,舰长
52,343836607,二零237,舰长
53,233645397,苏轩然,舰长
54,242670864,流星阿尔法,舰长
55,350253856,浮梦雨焉,舰长
56,228060522,封尘落窗,舰长
57,375182702,DD命命子,舰长
58,14485539,幻想勇者,舰长
59,1439835232,Shadow_影子使者,舰长
60,32957306,monky_kon,舰长
61,3494372681189668,周咅,舰长
62,3546819493628068,离花未升开,舰长
63,23622504,小刻的小蜜饼,舰长
64,332609501,十灬六夜,舰长
