rank,uid,username,type
1,5729200,畏光゛,提督
2,3493294526958393,萝宝宝の月月,舰长
3,11965818,喜欢玉玉的面包片同学,舰长
4,249594967,小锦狸oi,舰长
5,34157994,爱学习的萌新白面包,舰长
6,367346953,洛天启I黑星,舰长
7,36132907,猫鳄霸,舰长
8,519274401,CL_LuckyE,舰长
9,11933095,靑鋆子,舰长
10,424384495,面包の假期,舰长
11,452182553,一条咸化鲨鱼,舰长
12,437490940,养马糕手-,舰长
13,60461156,-我-永远喜欢爱莉希雅,舰长
14,509846987,枫浅沐熙,舰长
15,484156,欧卡尼亚,舰长
16,164870864,萝宝の橙子,舰长
17,1942864208,卡萝尔Akuma,舰长
18,264489711,北极星夜,舰长
19,106797737,yameito,舰长
20,1121669110,小微影不熬夜,舰长
21,189598054,i珂i,舰长
22,123729248,天麟夜宇,舰长
23,24239231,黑子冥月,舰长
24,1695619600,阳气四射,舰长
25,3546393505433751,爱情是糖捏,舰长
26,363297560,乙坂奈绪,舰长
27,591355861,小小空洞骑士,舰长
28,4738109,绯樱_-,舰长
29,667808281,萝饱杨,舰长
30,392082420,V圈守墓人-逆风21314号,舰长
31,3546669796821037,何处梦清秋,舰长
32,507853569,夜浩ya,舰长
33,141675125,卧继而榜影,舰长
34,234314275,秋半寒,舰长
35,30683849,风凌碧落,舰长
36,2105847908,韩沐蛛蛛,舰长
37,30412734,哈嘻嘻系,舰长
38,416014101,肥灵魅,舰长
39,1356196765,徐泽魈杨,舰长
40,12636873,jjacky546,舰长
41,32957306,monky_kon,舰长
42,455895748,沉默の小花生,舰长
43,1440754874,不知所措的小jo,舰长
44,1752460669,过期の零食,舰长
45,95319340,小羊的gachi浅忆OK,舰长
46,297704428,我真的不想咕咕咕咕咕,舰长
47,18466840,Foolan_,舰长
48,3494361880856991,可洛Cro_,舰长
49,3546589490579684,无敌耗子大王,舰长
50,3546603965122893,柒月爱玖,舰长
51,627611914,希月翎艾,舰长
52,1781838171,抹茶-小面包,舰长
53,1345922535,我叫睡神老许,舰长
54,494671967,故寓诸无竟,舰长
