rank,uid,username,type
1,5729200,畏光゛,提督
2,3493294526958393,萝宝宝の月月,舰长
3,11965818,转生成为超好用电击棒,舰长
4,9189063,缺德金毛,舰长
5,519274401,CL_LuckyE,舰长
6,34157994,爱学习的萌新白面包,舰长
7,79963241,cube_miku,舰长
8,367346953,洛天启I黑星,舰长
9,424384495,傲罗の假期,舰长
10,36132907,猫鳄霸,舰长
11,452182553,一条咸化鲨鱼,舰长
12,60461156,-我-永远喜欢爱莉希雅,舰长
13,484156,欧卡尼亚,舰长
14,573508245,鸢桦aky,舰长
15,11933095,靑鋆子,舰长
16,456839656,凌冬寒九,舰长
17,437490940,养马糕手-,舰长
18,189598054,i珂i,舰长
19,1512279910,我是路痴qwq,舰长
20,368890986,青柠绝配鱼香肉丝,舰长
21,264489711,北极星夜,舰长
22,509846987,枫浅沐熙,舰长
23,32957306,monky_kon,舰长
24,1695619600,阳气四射,舰长
25,1789334557,柔情丨猫娘,舰长
26,106797737,yameito,舰长
27,650902976,星辰落缨,舰长
28,9174916,千与康居,舰长
29,3546393505433751,爱情是糖捏,舰长
30,123729248,天麟夜宇,舰长
31,363857729,玉咩咩碳,舰长
32,591355861,小小空洞骑士,舰长
33,4738109,绯樱_-,舰长
34,3546669796821037,何处梦清秋,舰长
35,383036333,潇潇无雨声,舰长
36,11398089,一里Bocchi酱,舰长
37,1610659549,皮皮小八,舰长
38,1356196765,徐泽魈杨,舰长
39,494671967,故寓诸无竟,舰长
40,528746345,k4ksaw,舰长
41,347897700,水晶冥,舰长
42,21798828,是大野猫,舰长
43,10246461,最爱西瓜天使,舰长
44,343836607,二零237,舰长
45,173903164,番薯是不会去学习的,舰长
46,13342984,真装路过,舰长
47,3546980712188599,太阳又坠机了,舰长
48,234314275,半月秋风半月寒,舰长
49,33056284,枯红山海棠,舰长
50,1554871865,终焉之后即为梦醒,舰长
51,1777382674,泠爱云,舰长
52,385307665,全世界唯一孤寡,舰长
53,233862617,咋也不知道叫啥名,舰长
54,1894165135,心累的阿天,舰长
55,479213028,粉雾彼岸,舰长
56,511106780,璃悠冰馨雅,舰长
57,620493,面包の炼奶,舰长
58,66689820,嵢漓------------,舰长
59,1942327076,晦明如暗,舰长
60,34594434,坠入大海的鱼,舰长
61,3546581875821346,蕗茜菲尔,舰长
62,327105404,木呆的猫小白,舰长
63,3493142441495255,maple_落江枫,舰长
64,3546374318590320,离雨去,舰长
65,319250358,愿其不悔,舰长
66,600315864,闻人不疑,舰长
67,284586935,繁花予辰砂,舰长
68,23661814,一江秋渡,舰长
69,67956160,该龙兄咯,舰长
70,124018,八神奈叶大和,舰长
71,89653049,紫月-魅影,舰长
72,9971359,没有色彩的凡,舰长
