rank,uid,username,type
1,5729200,畏光゛,提督
2,11012736,种萝卜的小汤圆,提督
3,39014561,YUME・夢,提督
4,249594967,守护被萝宝尿湿的床单,舰长
5,19349978,鸿梧S,舰长
6,367346953,洛天启I黑星,舰长
7,34157994,爱学习的萌新白,舰长
8,3493294526958393,恦月1,舰长
9,36132907,猫喵老板,舰长
10,457009121,一只幻云吖,舰长
11,509846987,枫浅沐熙,舰长
12,33099690,宇宙蟹bro,舰长
13,290798377,金银树叶,舰长
14,2291936,猫耳克拉里昂,舰长
15,35505931,无是吾,舰长
16,12865480,柴乐慕,舰长
17,484156,欧卡尼亚,舰长
18,456839656,凌冬寒九,舰长
19,384250971,萝宝的骑士长狗狗,舰长
20,106797737,yameito,舰长
21,9654880,啾啾啊他糊了他糊了,舰长
22,38741820,霜月莹墨梅,舰长
23,677668473,现亦,舰长
24,85336298,夏天型地暖,舰长
25,5240206,古明地小污,舰长
26,341044448,晴_雨_天,舰长
27,359936819,眠眠骑萝宝,舰长
28,16174561,凯哥的小菊,舰长
29,452182553,一条咸化鲨鱼,舰长
30,437016169,锦依卫-折冲将军,舰长
31,1249276775,wajysys1,舰长
32,23235335,韩沐渚,舰长
33,438602069,-无声铃鹿---,舰长
34,2612212,鱼小年儿,舰长
35,1140276302,命择_是个大猛1,舰长
36,548322519,holo不见,舰长
37,134821376,稽泥胎煤,舰长
38,25407589,窝囊费工厂,舰长
39,15714428,十三加载aix,舰长
40,509184,小白小白小白狼,舰长
41,31254943,魚を触るウサギさん,舰长
42,363857729,l噗嗤l,舰长
43,10064936,沫寒z,舰长
44,164870864,大号橙子e,舰长
45,24144650,月下初拥永不迷路,舰长
46,1017883714,啊假老练,舰长
47,277780459,星兰影,舰长
48,85397751,桐桐不会星爆,舰长
49,437490940,养马糕手-,舰长
50,2998429,啊女开子瓜丷,舰长
51,2206033,田居小铃,舰长
52,1794356398,Dljy渃尘,舰长
53,327958100,永夜大公爵,舰长
54,447525381,MNI俗D,舰长
55,28523110,伏特加啡,舰长
56,31199463,雪见莲,舰长
57,48235416,铎米Domi,舰长
58,289897550,我不是年兽-,舰长
59,225045019,无用川川,舰长
60,499655387,印尘风,舰长
61,1801085406,烛火Cand,舰长
62,363297560,乙坂奈绪,舰长
63,3493132599560495,狸狸Kori,舰长
64,177736688,闻艺wy,舰长
65,76648977,血魔之渊,舰长
66,628854880,伊卡洛斯end,舰长
67,21798828,是大野猫,舰长
68,361000992,v卿云v,舰长
69,100918897,化无化,舰长
70,189598054,i珂i,舰长
71,2021813,憨咸玉,舰长
72,17220732,没有键盘_不能打字,舰长
73,491810948,默默不也是陌陌,舰长
74,143318656,拉伯です,舰长
75,400156390,AL-WOWS屑指挥官,舰长
76,424384495,傲罗の假期,舰长
77,513517844,埃及面包师DIO,舰长
78,93914038,无招胜有招无名亦有名,舰长
79,1182022288,月玄丶,舰长
80,1600906652,夜天159,舰长
81,1550488063,一只不闲的兔子,舰长
82,34434148,心情逐渐平静,舰长
83,632953570,云笙YL,舰长
84,493536913,黑爪猫猫,舰长
85,8011457,追追Dreamer,舰长
86,272182013,执笔书唐宋,舰长
87,2105847908,舌头打结的卡萝尔,舰长
88,3546556133280061,卿云啊,舰长
89,919469,鳗蒲烧,舰长
90,278071184,米蒂帕菲尔,舰长
91,383874345,非酋特大号-,舰长
92,665957656,残梦DisasterDream,舰长
93,302113563,萝宝-我galaxy,舰长
94,499290824,二道东方鳐,舰长
95,449701711,雨述,舰长
96,1695619600,阳气四射,舰长
97,3546393505433751,爱情是糖捏,舰长
98,17453943,真麦克斯,舰长
99,1126587861,黑猫讹谬,舰长
100,3546569880111337,寺锦月-白艾零,舰长
101,1746837193,阿凉不是铜,舰长
102,70440461,如听仙乐耳暂朙,舰长
103,515763307,Ioraks,舰长
104,3494360310090520,黯士卟言败,舰长
105,4749805,北纬零度的浅湾,舰长
106,4086178,Memoriaa,舰长
107,435004942,elfsll-S,舰长
108,442462215,你家大白真黑,舰长
109,696729007,主播的小毕仔子,舰长
110,383298589,春空QvQ,舰长
111,210452037,破防的关注,舰长
112,7668569,苍念nian,舰长
113,640527186,大熊文化の熊老板,舰长
114,353118440,桐叶kiriko,舰长
115,321650277,凤小七seven,舰长
116,199750308,千酱不时轻声,舰长
117,1752460669,猫禾萤火虫,舰长
