rank,uid,username,type
1,5729200,畏光゛,提督
2,3493294526958393,萝宝宝の月月,舰长
3,11965818,喜欢玉玉的面包片同学,舰长
4,249594967,小锦狸oi,舰长
5,34157994,爱学习的萌新白面包,舰长
6,367346953,洛天启I黑星,舰长
7,65141013,落鹿星,舰长
8,36132907,猫鳄霸,舰长
9,519274401,CL_LuckyE,舰长
10,11933095,靑鋆子,舰长
11,424384495,傲罗の假期,舰长
12,35505931,无是吾,舰长
13,452182553,一条咸化鲨鱼,舰长
14,437490940,养马糕手-,舰长
15,60461156,-我-永远喜欢爱莉希雅,舰长
16,509846987,枫浅沐熙,舰长
17,484156,欧卡尼亚,舰长
18,164870864,萝宝の橙子,舰长
19,152425867,戳戳是坏蛋,舰长
20,456839656,凌冬寒九,舰长
21,1942864208,卡萝尔Akuma,舰长
22,13313146,御坂スティーブ,舰长
23,264489711,北极星夜,舰长
24,106797737,yameito,舰长
25,573508245,鸢桦aky,舰长
26,1121669110,小微影不熬夜,舰长
27,189598054,i珂i,舰长
28,9654880,黑脸猫JOJO,舰长
29,79963241,cube_miku,舰长
30,123729248,天麟夜宇,舰长
31,3546383783037041,浮华于世的冒险人,舰长
32,24239231,黑子冥月,舰长
33,23235335,韩沐渚,舰长
34,1695619600,阳气四射,舰长
35,3546393505433751,爱情是糖捏,舰长
36,363297560,乙坂奈绪,舰长
37,591355861,小小空洞骑士,舰长
38,4738109,绯樱_-,舰长
39,667808281,萝宝的杨逸,舰长
40,404566288,幻夕hxi,舰长
41,7667147,尾刀大师,舰长
42,392082420,V圈守墓人-逆风21314号,舰长
43,3546669796821037,不是内个秋,舰长
44,507853569,夜浩ya,舰长
45,141675125,卧继而榜影,舰长
46,1500544767,楠鱼黑粉头子_云夜,舰长
47,234314275,秋半寒,舰长
48,30683849,风凌碧落,舰长
49,3546569880111337,白艾零-寺锦月,舰长
50,2105847908,韩沐蛛蛛,舰长
51,30412734,哈嘻嘻系,舰长
52,1911862816,一般路过小光_,舰长
53,416014101,肥灵魅,舰长
54,1356196765,徐泽魈杨,舰长
55,356910613,阿洛林xy,舰长
56,3546715697187565,龙之梦迷,舰长
57,12636873,jjacky546,舰长
58,355435979,hudbv,舰长
59,32957306,monky_kon,舰长
60,455895748,沉默の小花生,舰长
61,233645397,苏轩然,舰长
62,1554871865,终焉之后的梦醒,舰长
63,1555505337,断崖柏,舰长
64,674316000,小桕QAQ,舰长
65,8558920,一天九杯奶茶的Master,舰长
66,258173629,儵兞兡兾冎,舰长
67,1439835232,Shadow_影子使者,舰长
68,1582245324,酸菜鱼本宇,舰长
69,375182702,木の命命子,舰长
70,1440754874,不知所措的小jo,舰长
71,270442526,次生林_forest,舰长
72,514316007,青尘_康威,舰长
73,1267552369,芙宁娜大人的身后灵,舰长
74,297704428,我真的不想咕咕咕咕咕,舰长
75,3546603845585674,晚晚晚吟吟吟,舰长
76,131686818,Doooooooooooom汪,舰长
77,335403697,给我白色郁金香,舰长
78,627611914,希月翎艾,舰长
79,3546603965122893,柒月爱玖,舰长
80,1781838171,抹茶-小面包,舰长
81,3546589490579684,无敌耗子大王,舰长
82,25509628,小田螺得大火-海绵版,舰长
83,390794526,白流千转,舰长
84,1345922535,我叫睡神老许,舰长
85,494671967,故寓诸无竟,舰长
86,18466840,Foolan_,舰长
87,3494361880856991,可洛Cro_,舰长
