rank,uid,username,type
1,5729200,畏光゛,提督
2,3493294526958393,萝宝宝の月月,舰长
3,11965818,面包的玩物火柴,舰长
4,249594967,久爱锦狸,舰长
5,34157994,爱学习的萌新白面包,舰长
6,367346953,洛天启I黑星,舰长
7,677668473,萝哥の现亦,舰长
8,519274401,CL_LuckyE,舰长
9,36132907,猫鳄霸,舰长
10,424384495,面包の假期,舰长
11,11933095,靑鋆子,舰长
12,452182553,一条咸化鲨鱼,舰长
13,79963241,cube_miku,舰长
14,484156,欧卡尼亚,舰长
15,437490940,养马糕手-,舰长
16,509846987,枫浅沐熙,舰长
17,60461156,-我-永远喜欢爱莉希雅,舰长
18,573508245,鸢桦aky,舰长
19,189598054,i珂i,舰长
20,264489711,北极星夜,舰长
21,1121669110,微の影,舰长
22,106797737,yameito,舰长
23,363857729,玉咩咩碳,舰长
24,3546393505433751,爱情是糖捏,舰长
25,591355861,小小空洞骑士,舰长
26,4738109,绯樱_-,舰长
27,392082420,V圈守墓人-逆风21314号,舰长
28,3546669796821037,何处梦清秋,舰长
29,30683849,风凌碧落,舰长
30,32957306,monky_kon,舰长
31,3494353326573754,砚烛,舰长
32,11398089,一里Bocchi酱,舰长
33,1326809254,序三数秋,舰长
34,3493128373799849,想去em忘词了,舰长
