rank,uid,username,type
1,5729200,畏光゛,提督
2,11965818,想要到处乱D的小火柴,提督
3,3493294526958393,萝宝の恦月,提督
4,249594967,鬼混少女小福狸,舰长
5,367346953,洛天启I黑星,舰长
6,65141013,落鹿星,舰长
7,34157994,爱面包的萌新白,舰长
8,36132907,猫鳄霸,舰长
9,677668473,萝哥の现亦,舰长
10,11933095,靑鋆子,舰长
11,35505931,无是吾,舰长
12,424384495,假期の傲罗,舰长
13,509846987,枫浅沐熙,舰长
14,2291936,猫耳克拉里昂,舰长
15,1942864208,卡萝尔Akuma,舰长
16,16174561,凯哥的小菊,舰长
17,152425867,戳的人是坏蛋,舰长
18,164870864,萝宝の橙子,舰长
19,39014561,忧郁的双子座yume,舰长
20,10064936,沫寒z,舰长
21,484156,欧卡尼亚,舰长
22,456839656,凌冬寒九,舰长
23,452182553,一条咸化鲨鱼,舰长
24,106797737,yameito,舰长
25,384250971,萝宝的骑士长狗狗,舰长
26,437490940,养马糕手-,舰长
27,519274401,CL_LuckyE,舰长
28,38741820,霜月莹墨梅,舰长
29,341044448,QyTitan,舰长
30,1535661,SM丶MM,舰长
31,628854880,伊卡洛斯end,舰长
32,363857729,玉咩咩碳,舰长
33,297192189,今天的冬木也很热闹,舰长
34,23235335,韩沐渚,舰长
35,249454154,白羽落鹰,舰长
36,66952897,秋风阿柒,舰长
37,19006229,鄙人姓馋名猫,舰长
38,123729248,天麟夜宇,舰长
39,264489711,北极星夜,舰长
40,490962527,照客,舰长
41,7667147,尾刀大师,舰长
42,189598054,i珂i,舰长
43,363297560,乙坂奈绪,舰长
44,383036333,潇潇无雨声,舰长
45,381421723,幻梦思念,舰长
46,396799678,玻璃剑゜,舰长
47,1810730016,萝宝的凳子,舰长
48,37109634,墨白叙画,舰长
49,3546393505433751,爱情是糖捏,舰长
50,1695619600,阳气四射,舰长
51,591355861,小小空洞骑士,舰长
52,1121669110,微の影,舰长
53,3546383783037041,coc疯狂的冒险人,舰长
54,2118208740,枫花_风叶,舰长
55,180501594,疑惑的苟子,舰长
56,1959670000,鎏槐,舰长
57,519430260,离璃爱摸鱼,舰长
58,33056814,萝清秋,舰长
59,188856657,祁唯Whisky,舰长
60,392803366,星月华影,舰长
61,1208711886,心念丶背风,舰长
62,4738109,绯樱_-,舰长
63,45370284,伊人月千寻,舰长
64,86714297,怎么啥昵称都已存在捏,舰长
65,404566288,幻夕hxi,舰长
66,4272402,默戀孤寂,舰长
67,491810948,默默地吃面包,舰长
68,367222006,猫奈布丁,舰长
69,1206455597,一无ydsg,舰长
70,4792808,san值直线下降的真寻,舰长
71,419513486,大白给术士,舰长
72,1831840416,卡萝尔的小猪,舰长
73,444879945,凌雪冬雏,舰长
74,196249203,儒雅的会心一笑,舰长
75,91285143,星海真帅,舰长
76,675461757,风萧萧13,舰长
77,2038943443,在神之侧之人,舰长
78,2036510791,啃盘子的胡堂主,舰长
79,298389080,わたしは折纸大师,舰长
80,3546598770477604,不知眠深,舰长
81,323063515,叫我魂魂,舰长
82,651057652,符丶鸢,舰长
83,3546705083500741,瀆芷贰,舰长
84,3493142026259225,欧趴阿,舰长
85,841164,猫巷里的可爱糖,舰长
86,2141696,哥不是妹纸,舰长
87,398185389,萌新-依恋,舰长
88,431936558,瑟瑟主教,舰长
89,2146898367,妮妮诺艾尔,舰长
90,344172192,天真の西琳酱,舰长
91,1315796541,优夜youya,舰长
92,436429937,桀桀桀的龟龟,舰长
93,5142767,混沌泠,舰长
94,266698569,Tcdxs,舰长
95,1415867830,慕容夕瑶_,舰长
96,13788879,不是饿饿就是瑟se,舰长
97,1323606793,默戀孤寂二号机,舰长
