rank,uid,username,type
1,5729200,畏光゛,提督
2,3493294526958393,萝宝宝の月月,舰长
3,11965818,喜欢玉玉的面包片同学,舰长
4,249594967,小锦狸oi,舰长
5,34157994,爱学习的萌新白面包,舰长
6,367346953,洛天启I黑星,舰长
7,65141013,落鹿星,舰长
8,36132907,猫鳄霸,舰长
9,519274401,CL_LuckyE,舰长
10,11933095,靑鋆子,舰长
11,424384495,面包の假期,舰长
12,35505931,无是吾,舰长
13,452182553,一条咸化鲨鱼,舰长
14,437490940,养马糕手-,舰长
15,60461156,-我-永远喜欢爱莉希雅,舰长
16,509846987,枫浅沐熙,舰长
17,484156,欧卡尼亚,舰长
18,164870864,萝宝の橙子,舰长
19,152425867,戳戳是坏蛋,舰长
20,456839656,凌冬寒九,舰长
21,1942864208,卡萝尔Akuma,舰长
22,264489711,北极星夜,舰长
23,106797737,yameito,舰长
24,573508245,鸢桦aky,舰长
25,189598054,i珂i,舰长
26,9654880,黑脸猫JOJO,舰长
27,79963241,cube_miku,舰长
28,123729248,天麟夜宇,舰长
29,3546383783037041,浮华于世的冒险人,舰长
30,24239231,黑子冥月,舰长
31,23235335,韩沐渚,舰长
32,1695619600,阳气四射,舰长
33,3546393505433751,爱情是糖捏,舰长
34,363297560,乙坂奈绪,舰长
35,591355861,小小空洞骑士,舰长
36,4738109,绯樱_-,舰长
37,667808281,萝饱杨,舰长
38,404566288,幻夕hxi,舰长
39,7667147,尾刀大师,舰长
40,392082420,V圈守墓人-逆风21314号,舰长
41,3546669796821037,不是内个秋,舰长
42,507853569,夜浩ya,舰长
43,141675125,卧继而榜影,舰长
44,1500544767,楠鱼黑粉头子_云夜,舰长
45,234314275,秋半寒,舰长
46,30683849,风凌碧落,舰长
47,3546569880111337,白艾零-寺锦月,舰长
48,2105847908,韩沐蛛蛛,舰长
49,30412734,哈嘻嘻系,舰长
50,1911862816,一般路过小光_,舰长
51,416014101,肥灵魅,舰长
52,1356196765,徐泽魈杨,舰长
53,356910613,阿洛林xy,舰长
54,3546715697187565,龙之梦迷,舰长
55,12636873,jjacky546,舰长
56,355435979,hudbv,舰长
57,32957306,monky_kon,舰长
58,455895748,沉默の小花生,舰长
59,1554871865,终焉之后的梦醒,舰长
60,1555505337,断崖柏,舰长
61,1439835232,Shadow_影子使者,舰长
62,674316000,小桕QAQ,舰长
63,8558920,一天九杯奶茶的Master,舰长
64,258173629,儵兞兡兾冎,舰长
65,1582245324,酸菜鱼本宇,舰长
66,375182702,木の命命子,舰长
67,1440754874,不知所措的小jo,舰长
68,1752460669,过期の零食,舰长
69,270442526,次生林_forest,舰长
70,514316007,青尘_康威,舰长
71,297704428,我真的不想咕咕咕咕咕,舰长
72,335403697,给我白色郁金香,舰长
73,3546603845585674,晚晚晚吟吟吟,舰长
74,131686818,Doooooooooooom汪,舰长
75,3546603965122893,柒月爱玖,舰长
76,627611914,希月翎艾,舰长
77,1781838171,抹茶-小面包,舰长
78,3546589490579684,无敌耗子大王,舰长
79,25509628,小田螺得大火-海绵版,舰长
80,1345922535,我叫睡神老许,舰长
81,390794526,白流千转,舰长
82,494671967,故寓诸无竟,舰长
83,18466840,Foolan_,舰长
84,3494361880856991,可洛Cro_,舰长
