rank,uid,username,type
1,60461156,-我-永远喜欢爱莉希雅,提督
2,5729200,畏光゛,舰长
3,3493294526958393,萝宝宝の月月,舰长
4,11965818,膏青五马,舰长
5,249594967,久爱锦狸Kaorou,舰长
6,34157994,爱学习的萌新白面包,舰长
7,367346953,洛天启I黑星,舰长
8,519274401,CL_LuckyE,舰长
9,79963241,cube_miku,舰长
10,9189063,缺德金毛,舰长
11,677668473,萝哥の现亦,舰长
12,36132907,猫鳄霸,舰长
13,424384495,傲罗の假期,舰长
14,452182553,一条咸化鲨鱼,舰长
15,35505931,无是吾,舰长
16,11933095,靑鋆子,舰长
17,484156,欧卡尼亚,舰长
18,456839656,凌冬寒九,舰长
19,437490940,养马糕手-,舰长
20,573508245,鸢桦aky,舰长
21,368890986,青柠绝配鱼香肉丝,舰长
22,189598054,i珂i,舰长
23,509846987,枫浅沐熙,舰长
24,264489711,北极星夜,舰长
25,13313146,御坂スティーブ,舰长
26,32957306,monky_kon,舰长
27,1695619600,阳气四射,舰长
28,363857729,玉咩咩碳,舰长
29,123729248,天麟夜宇,舰长
30,106797737,yameito,舰长
31,3546393505433751,爱情是糖捏,舰长
32,591355861,小小空洞骑士,舰长
33,3546598770477604,不知眠深,舰长
34,363297560,乙坂奈绪,舰长
35,4738109,绯樱_-,舰长
36,30683849,风凌碧落,舰长
37,3546669796821037,何处梦清秋,舰长
38,44749665,吾愿ya,舰长
39,501191565,可甜可盐的白墨,舰长
40,2014470994,太阳将要毁伤-,舰长
41,52686530,奶茶配动漫,舰长
42,3546715697187565,龙之梦迷,舰长
43,528746345,k4ksaw,舰长
44,3546695979764083,里世界观测者,舰长
45,1326809254,序三数秋,舰长
46,11398089,一里Bocchi酱,舰长
47,15201741,炼金师的炼习作,舰长
48,33380498,SAT竹唤夏,舰长
49,475023191,懒_癌_晚_期,舰长
50,494671967,故寓诸无竟,舰长
51,343836607,二零237,舰长
52,693398201,傲娇控蒸鹅心,舰长
53,307465570,z花与时光同眠,舰长
54,1610659549,皮皮小八,舰长
55,138620787,是z先生呀,舰长
56,3461576619199229,绪山洛,舰长
57,255217452,我不是离散,舰长
58,16906383,美九真爱,舰长
59,1789334557,浅川舍人,舰长
60,59223438,青呱哇哇叫,舰长
61,173903164,-久世_,舰长
62,3546827271965048,凡宫_,舰长
63,12364173,十六夜H咲夜,舰长
64,3546815343364852,羽梦泽Tokaie,舰长
65,1980623710,都兜斗豆逗窦吺梪钭,舰长
66,522664126,下饭大队长1,舰长
67,1440752106,春风共作狮子鸣-,舰长
68,325674682,我有一米六16,舰长
69,40771358,落叶花开Oooi,舰长
70,3546645459372400,money_for,舰长
71,2057587572,家妻三玖卡哇伊,舰长
72,3546980712188599,太阳又坠机了,舰长
73,3546678636317194,今日精神状态良好I,舰长
74,347897700,水晶冥,舰长
75,1445217727,露日烤箱,舰长
76,3546836746898023,Minecraft苏联麦块君,舰长
77,1013154799,倚桥觅烟雨,舰长
78,353136823,云收夏意,舰长
79,1905868340,锇_钚_钳_锌,舰长
80,344595049,远方旅者,舰长
81,1261100943,_一次就好_,舰长
82,409778757,云愈深,舰长
83,1018043473,74687464,舰长
84,266802146,袅袅林中客,舰长
85,400991228,好多号的,舰长
