rank,uid,username,type
1,5729200,畏光゛,提督
2,39014561,YUME・夢,提督
3,249594967,守护被萝宝尿湿的床单,舰长
4,19349978,鸿梧S,舰长
5,367346953,洛天启I黑星,舰长
6,34157994,爱学习的萌新白,舰长
7,3493294526958393,恦月1,舰长
8,36132907,猫喵老板,舰长
9,457009121,一只幻云吖,舰长
10,11012736,种萝卜的小汤圆,舰长
11,509846987,枫浅沐熙,舰长
12,33099690,宇宙蟹bro,舰长
13,290798377,金银树叶,舰长
14,2291936,猫耳克拉里昂,舰长
15,35505931,无是吾,舰长
16,12865480,柴乐慕,舰长
17,484156,欧卡尼亚,舰长
18,384250971,萝宝的骑士长狗狗,舰长
19,106797737,yameito,舰长
20,38741820,霜月莹墨梅,舰长
21,677668473,现亦,舰长
22,85336298,夏天型地暖,舰长
23,5240206,古明地小污,舰长
24,341044448,晴_雨_天,舰长
25,359936819,眠眠骑萝宝,舰长
26,16174561,凯哥的小菊,舰长
27,452182553,一条咸化鲨鱼,舰长
28,437016169,锦依卫-折冲将军,舰长
29,1249276775,wajysys1,舰长
30,23235335,韩沐渚,舰长
31,438602069,-无声铃鹿---,舰长
32,2612212,鱼小年儿,舰长
33,1140276302,命择_是个大猛1,舰长
34,548322519,holo不见,舰长
35,25407589,窝囊费工厂,舰长
36,15714428,十三加载aix,舰长
37,509184,小白小白小白狼,舰长
38,363857729,l噗嗤l,舰长
39,10064936,沫寒z,舰长
40,164870864,大号橙子e,舰长
41,24144650,月下初拥永不迷路,舰长
42,1017883714,啊假老练,舰长
43,277780459,星兰影,舰长
44,85397751,桐桐不会星爆,舰长
45,437490940,养马糕手-,舰长
46,2206033,田居小铃,舰长
47,1794356398,Dljy渃尘,舰长
48,327958100,永夜大公爵,舰长
49,447525381,MNI俗D,舰长
50,28523110,伏特加啡,舰长
51,31199463,雪见莲,舰长
52,48235416,铎米Domi,舰长
53,289897550,我不是年兽-,舰长
54,499655387,印尘风,舰长
55,1801085406,烛火Cand,舰长
56,363297560,乙坂奈绪,舰长
57,3493132599560495,狸狸Kori,舰长
58,177736688,闻艺wy,舰长
59,76648977,血魔之渊,舰长
60,628854880,伊卡洛斯end,舰长
61,21798828,是大野猫,舰长
62,100918897,化无化,舰长
63,189598054,i珂i,舰长
64,2021813,憨咸玉,舰长
65,17220732,没有键盘_不能打字,舰长
66,143318656,拉伯です,舰长
67,400156390,AL-WOWS屑指挥官,舰长
68,513517844,埃及面包师DIO,舰长
69,1600906652,夜天159,舰长
70,493536913,黑爪猫猫,舰长
71,272182013,执笔书唐宋,舰长
72,2105847908,舌头打结的卡萝尔,舰长
73,383874345,非酋特大号-,舰长
74,665957656,残梦DisasterDream,舰长
75,302113563,萝宝-我galaxy,舰长
76,449701711,雨述,舰长
77,3546393505433751,爱情是糖捏,舰长
78,17453943,真麦克斯,舰长
79,3546569880111337,寺锦月-白艾零,舰长
80,515763307,Ioraks,舰长
81,3494360310090520,黯士卟言败,舰长
82,442462215,你家大白真黑,舰长
83,696729007,主播的小毕仔子,舰长
84,383298589,春空QvQ,舰长
85,640527186,大熊文化の熊老板,舰长
86,353118440,桐叶kiriko,舰长
87,321650277,凤小七seven,舰长
88,199750308,千酱不时轻声,舰长
89,1752460669,猫禾萤火虫,舰长
